image_file,main_category,sub_category
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9010_jpg.rf.f1b3f2096ea57bbe337a39978540f8d3.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8838_jpg.rf.f127505bd0383c18108529e627c01ee0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8289_jpg.rf.f2e2544ffe098d26b52207e990f51a7c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8784_jpg.rf.f16cc8cf3784fa776655c98aec687910.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8916_jpg.rf.ef5b6373b2ae68ef07b5b56d8cb7e4cb.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8716_jpg.rf.f2cfd0523310400975d6501dba47ed9c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8967_jpg.rf.f276ab1e9f6dff605eed227e42029a8a.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8921_jpg.rf.f1d18a091ba3bff6e3404139eed476b6.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8983_jpg.rf.f2fcc67bd551290d501f929652082f7e.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8781_jpg.rf.f3bb84cbfe459ba9232906a3893a81a5.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8831_jpg.rf.f3b6de25557b58b56375441ac450a4ba.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8675_jpg.rf.f3ebd574e1301623b5a36b6b4a3b4e69.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8976_jpg.rf.f40e76667a05ec33770bbf576911de19.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8981_jpg.rf.f5481422cb988de22288ec59f75fb020.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8741_jpg.rf.f4d4527d5634763fb70d10a2993f22bd.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9041_jpg.rf.f564758b25de6e1f365ed58aed5f2202.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image9-3-_jpeg_jpg.rf.f5805f1af2e17443137a39e9ab471f62.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8781_jpg.rf.f5cd20afc90951315075e666b842c681.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8937_jpg.rf.f713364feef00a59f243e5d67aeb9aa0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8802_jpg.rf.f923b7fe8c64a6d9fdfd13311633a1d4.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8801_jpg.rf.f97c52dab18fb0017bf051083145fdf8.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8736_jpg.rf.fb0adb801bab533c6233ba32118a33c3.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8923_jpg.rf.f957da4b4187e0c21d69fd1d28cfb982.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9043_jpg.rf.faa567625d4a09ec09cd980e3dd6c37b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\traffic-signs-on-a-post-in-montreal-province-of-quebec-canada-ct4a01_jpg.rf.fb7c735d1a6b4c94d68d03bef2affe0a.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8836_jpg.rf.f510bdcf0264ab2066207d7eddf05952.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8991_jpg.rf.fb7daea6c433a01d61bab87eb9d075c4.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8741_jpg.rf.fc586a5d8f4a3b8177a2f3f8ee1995df.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9250_jpg.rf.fbb752b120f77f06f8ef62e54c86a0c1.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9009_jpg.rf.fd8a8a283670918b0949e50808c4da19.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8941_jpg.rf.fdc810d698cfbd09898785461f912a8c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8824_jpg.rf.fda8cc39ed6677eb8c2c416d6e576d3a.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8833_jpg.rf.f711958967eb852d0d50a0b67e648f9e.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8792_jpg.rf.fdf6ba8a52142cd4bda68ee36cb6653b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8836_jpg.rf.fd6e589c5a120ccac2256cd27e2b58da.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8830_jpg.rf.fed16f95cdfd44c1943e82e27600eb4b.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8764_jpg.rf.ff1f1954be12d21a8aeff5d66f333e5b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image2-28-_jpeg_jpg.rf.ff77509288b1b46eb2b6af3b3ba3b326.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture15_JPG_jpg.rf.ff4d8a0f8363740bcd2c2c24afb9aa77.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8707_jpg.rf.21a539dac2d287201ed8ac8a94d63ea2.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture12_JPG_jpg.rf.21d3dc38b9f708c2e755de0a0378ae36.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8929_jpg.rf.233361503c802870fc26672ccbff3ab0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9261_jpg.rf.234e8396abbb0c11536b9a572299d6a7.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture2_JPG_jpg.rf.237c6141d0ae36909d0cd597e890d5a3.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture82_jpg.rf.238aaceeeb3b1cb5b6b2a7965206141c.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8658_jpg.rf.241e047afa2cda0117f7f25a051b12be.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9257_jpg.rf.2571711e108db7ea78b9eef0e036c07c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8929_jpg.rf.242445570a27b96ec02032fba6e6fab5.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image3-22-_jpeg_jpg.rf.25cbca03453a0cb89b207fda08eeac3f.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8945_jpg.rf.26944da5858ad6e564a7b90d33e942a7.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\0_Screenshot-156_result_jpg.rf.2630be58b28978de6e5cdf12d5cf343d.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8737_jpg.rf.26bda8f9a791d0cc8c9d498c7da54f8a.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8818_jpg.rf.2630712bba0bd2b2d2833dd97ae79cc8.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8746_jpg.rf.25c5d98443d6e02ab79291c1de1e66c7.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8820_jpg.rf.259ee01dbab7b1e30bf1447e37075301.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1361_jpg.rf.2857021de2b75107519d13a93f2f0578.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8827_jpg.rf.2868915f6c133808fe1e657077d4f303.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8825_jpg.rf.28a46546806dac7766218d809efc01f9.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8976_jpg.rf.297d02a3dbddc3d047c4b2f54df50330.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\S178065272-3002_jpg.rf.28891a2ea2841ad7d2a90204e1dff1dc.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8113_jpg.rf.2873a7e5ccb38fcc5c31dc7f20adeae0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\traffic-signs-on-a-post-in-montreal-province-of-quebec-canada-ct4a01_jpg.rf.2a2df2c09cc767900a42a22b60a28086.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8726_jpg.rf.286d254e9e70d255f869c42ad4ce11ba.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9031_jpg.rf.2a6f0cc09196650f491baa1299e5a2bc.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8716_jpg.rf.2a9c0704ce427dcad9e204fbeb87ca4f.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture2_JPG_jpg.rf.2c92000ada14876c3dd5c1d1b127221a.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8923_jpg.rf.2a0c4fd6dae2d33975076b441c67b065.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8719_jpg.rf.2c9f502f404db5c12a9ba94ab2e1c956.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8718_jpg.rf.2d5724e99b2337f5da2c363645847c8d.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8754_jpg.rf.2e6d309d343232758ab2b9adf73ebf62.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8699_jpg.rf.2d66d72aee27259224a6f4c7a0750407.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8812_jpg.rf.2e736ef1cde609e55c8235fa5590cc57.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8699_jpg.rf.2ebc4901c76b6b63437f0817c2af9a46.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9041_jpg.rf.2bf5424b3f00bdb208be59eae86988e9.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8831_jpg.rf.2f0b479eeb485fd8c4b1f0d7270921a2.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8703_jpg.rf.2c8e7927f08703465d8d9ece54b61b07.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8970_jpg.rf.2f2d7cb4d95cf6e38c4d27e4c551999c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9024_jpg.rf.2f44bca413097feac3d52370b3cc4af4.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8969_jpg.rf.306dc64bd6a53e197f217550aef10f38.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8729_jpg.rf.30b374502259aa80d7330c8942f8e379.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8799_jpg.rf.2d480527b510fe8994a669f9b8c6f12d.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8818_jpg.rf.30f86db59b67fdf76bcc7dbe73e2c6d3.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9004_jpg.rf.311b5fc343da810475cc4bbebd3e149f.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9045_jpg.rf.328d920301740f935d9c01ed3d8ef2ab.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8919_jpg.rf.3173d067ae92ecd6587c00efa81c7480.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8671_jpg.rf.329ea2bade32e49c06465a106595505e.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8832_jpg.rf.3208c22016d9c5a68b75414e94d2f15b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1_JMP_RGR_280621SIGN_02JPG_jpg.rf.334c71a8601fe0dc73d4b44800baf0a1.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9035_jpg.rf.3317161a87d998f27dcefdf31f037693.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8797_jpg.rf.2fcf5ef786d80e4296baad430693f6b6.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image7-9-_jpeg_jpg.rf.33ab1b947ddf37eedc01093de1609f12.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8829_jpg.rf.33631e2183b6bbc5f0e5665ce8374a95.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8999_jpg.rf.33b0afed09af2c822992ca2da2bebb4b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9007_jpg.rf.3367876b08de74fccd8787265a68d57f.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8986_jpg.rf.35086465c9aa7184d2aa4879739b8e9c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
